PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,AGGR_ECO9_2015,SAMPLE_TYPE,LRBS_USE,BEDSED_COND,L_XFC_NAT,INSTRMCVR_COND,L_XCMGW,RIPVEG_COND,W1_HALL,RIPDIST_COND
9/2/2015,14275,FW08AR057,1,2009,17-Aug-09,SAP,PHAB,-0.088747472,Good,-0.524857311,Good,-0.086667894,Fair,0.787909091,Medium
9/2/2015,14276,FW08AR060,1,2009,18-Aug-09,SAP,PHAB,-1.707807753,Poor,-0.451443083,Good,0.073301681,Good,1.204595455,Medium
9/2/2015,14277,FW08AR070,1,2009,23-Jul-09,SAP,PHAB,-0.731946317,Good,-0.46046771,Good,-0.203488741,Poor,0.636395455,Medium
9/2/2015,14278,FW08AR072,1,2009,15-Jun-09,CPL,PHAB,-1.178626895,Good,-0.568636236,Fair,-0.234534655,Poor,0.363654545,Medium
9/2/2015,14279,FW08AR080,1,2009,25-Aug-09,SAP,PHAB,0.696223734,Good,-0.92412139,Fair,0.036338494,Good,0.030304545,Low
9/2/2015,14280,FW08AR088,1,2009,16-Jun-09,CPL,PHAB,-0.783097405,Good,-0.862415739,Poor,-0.160008028,Fair,2.0001,High
9/2/2015,14281,FW08AR093,1,2009,9-Jun-09,CPL,PHAB,-1.814458539,Fair,-0.802719442,Poor,-0.507049228,Poor,1.142857143,Medium
9/2/2015,14283,FW08AR094,1,2009,17-Jun-09,CPL,PHAB,-1.249321862,Good,-0.588839621,Fair,-0.300241086,Poor,1.401581818,Medium
9/2/2015,14284,FW08AR116,1,2009,26-Jul-09,CPL,PHAB,-1.637608697,Fair,-0.967674334,Poor,-0.303206915,Poor,0.643968182,Medium
9/2/2015,14285,FW08AR122,1,2009,29-Jun-09,CPL,PHAB,-2.87859405,Poor,-0.443697499,Good,-0.592042871,Poor,1.750033333,High
9/2/2015,14286,FW08AR133,1,2009,27-Jul-09,SAP,PHAB,0.276106275,Good,-0.251811973,Good,-0.216291273,Poor,0,Low
9/2/2015,14287,FW08AR141,1,2009,13-Jul-09,CPL,PHAB,-1.621606066,Fair,-0.848268086,Poor,-0.361510743,Poor,0.697004545,Medium
9/2/2015,14288,FW08AR151,1,2009,8-Jun-09,CPL,PHAB,-1.694723047,Fair,-1.837272689,Poor,-1.146523031,Poor,1.340909091,Medium
9/2/2015,14289,FW08AR161,1,2009,22-Jun-09,CPL,PHAB,-0.922384983,Good,-0.687284247,Fair,-0.213055085,Poor,0.8788,Medium
9/2/2015,14290,FW08AR177,1,2009,10-Aug-09,SAP,PHAB,0.876400285,Good,-0.364641935,Good,-0.037716783,Fair,0.515177273,Medium
9/2/2015,14291,FW08AR179,1,2009,28-Jul-09,SAP,PHAB,-0.17701371,Good,-0.30819542,Good,-0.190287284,Poor,0.33335,Medium
9/2/2015,14292,FW08AR188,1,2009,4-Aug-09,SAP,PHAB,0.743850677,Good,-0.356996206,Good,-0.143903051,Poor,1.181822727,Medium
9/2/2015,14293,FW08AR192,1,2009,23-Aug-09,SAP,PHAB,-2.016792833,Poor,-0.732828272,Good,-0.09572411,Fair,0,Low
9/2/2015,14294,FW08AR218,1,2009,17-Aug-09,CPL,PHAB,-1.815502805,Fair,-0.823908741,Poor,-0.595593949,Poor,3.204613636,High
9/2/2015,14295,FW08AR255,1,2009,23-Jul-09,SAP,PHAB,-0.879441623,Fair,-0.387216143,Good,-0.194900937,Poor,1.515227273,High
9/2/2015,14296,FW08AR276,1,2009,3-Aug-09,SAP,PHAB,-1.219505365,Fair,-0.996069706,Fair,-0.743632175,Poor,2.1667,High
9/2/2015,14297,FW08AR303,1,2009,12-Sep-09,CPL,PHAB,-1.391188122,Good,-0.892173573,Poor,-2,Poor,1.5,High
9/2/2015,14298,FW08AR307,1,2009,29-Sep-09,SAP,PHAB,-0.56394904,Good,-0.83456681,Fair,-0.789754465,Poor,2.8334,High
9/2/2015,14299,FW08AR311,1,2009,3-Oct-09,CPL,PHAB,-2.637169818,Poor,-0.616511048,Fair,-0.311216261,Poor,1.031795238,Medium
9/2/2015,14300,FW08AR320,1,2009,6-Oct-09,SAP,PHAB,0.199527929,Good,-0.708377472,Good,-0.597124773,Poor,2.095271429,High
9/2/2015,14315,FW08IA006,1,2009,5-Aug-09,TPL,PHAB,-1.477323029,Fair,-0.616511048,Good,-0.183457421,Good,0.515168182,Medium
9/2/2015,14316,FW08IA010,1,2009,21-Sep-09,TPL,PHAB,-3.389021011,Poor,-1.190134333,Fair,-0.51023322,Fair,1.969786364,High
9/2/2015,14317,FW08IA019,1,2009,31-Aug-09,TPL,PHAB,-0.740747927,Good,-1.016086822,Fair,-0.19956413,Good,0.098486364,Low
9/2/2015,14318,FW08IA019,2,2009,29-Sep-09,TPL,PHAB,-1.110346154,Good,-1.428608832,Poor,-0.743632175,Poor,0.128790909,Low
9/2/2015,14319,FW08IA021,1,2009,5-Oct-09,TPL,PHAB,-1.481614875,Fair,-1.106894235,Fair,-0.091514981,Good,0.727309091,Medium
9/2/2015,14320,FW08IA022,1,2009,9-Sep-09,UMW,PHAB,-1.367556806,Fair,-1.837272689,Poor,-0.043133347,Good,0,Low
9/2/2015,14321,FW08IA024,1,2009,29-Jul-09,TPL,PHAB,-0.43978766,Good,-0.976934698,Fair,-0.171574477,Good,0.181822727,Low
9/2/2015,14322,FW08IA029,1,2009,15-Sep-09,TPL,PHAB,-1.045219603,Good,-0.648695731,Good,-0.201129721,Good,0,Low
9/2/2015,14323,FW08IA034,1,2009,25-Aug-09,UMW,PHAB,-0.782177583,Good,-0.907853776,Fair,-0.201914638,Good,1.174613853,Medium
9/2/2015,14325,FW08IA035,1,2009,19-Aug-09,TPL,PHAB,-0.90955096,Good,-1.037071311,Fair,-0.101998248,Good,0.090913636,Low
9/2/2015,14326,FW08IA037,1,2009,11-Aug-09,TPL,PHAB,-1.741914078,Fair,-0.892173573,Good,0.054995862,Good,1.696972727,High
9/2/2015,14327,FW08IA038,1,2009,13-Oct-09,UMW,PHAB,-1.417903325,Fair,-1.016086822,Fair,-0.402618271,Fair,1.204563636,Medium
9/2/2015,14328,FW08IA040,1,2009,1-Sep-09,TPL,PHAB,,Not Assessed,-1.378634852,Poor,-0.302216053,Fair,0.121218182,Low
9/2/2015,14329,FW08IA044,1,2009,6-Aug-09,TPL,PHAB,-1.089538194,Good,-0.511834012,Good,-0.11018916,Good,0.477272727,Medium
9/2/2015,14330,FW08IA046,1,2009,21-Jul-09,UMW,PHAB,,Not Assessed,-1.378634852,Poor,-0.282859263,Good,0.7197,Medium
9/2/2015,14331,FW08IA047,1,2009,17-Sep-09,TPL,PHAB,-2.95629013,Poor,-1.378634852,Poor,-0.746375673,Poor,0.696977273,Medium
9/2/2015,14332,FW08IA047,2,2009,30-Sep-09,TPL,PHAB,-2.985739758,Poor,-1.485090181,Poor,-0.773829877,Poor,0.696977273,Medium
9/2/2015,14333,FW08IA049,1,2009,30-Jul-09,TPL,PHAB,-0.949225693,Good,-1.333822512,Poor,-0.677780705,Poor,0.030304545,Low
9/2/2015,14334,FW08IA053,1,2009,6-Oct-09,TPL,PHAB,-0.147340368,Good,-0.677780705,Good,-0.338316358,Fair,1.469736364,Medium
9/2/2015,14335,FW08IA057,1,2009,14-Oct-09,TPL,PHAB,-1.113737455,Good,-0.844112128,Good,-0.450606561,Fair,0.833354545,Medium
9/2/2015,14336,FW08IA065,1,2009,4-Aug-09,TPL,PHAB,-1.539228636,Fair,-0.44096436,Good,-0.04751577,Good,0,Low
9/2/2015,14337,FW08KY016,1,2008,28-Aug-08,SAP,PHAB,,Not Assessed,-0.687284247,Good,0.310500207,Good,0,Low
9/2/2015,14338,FW08KY017,1,2008,10-Sep-08,TPL,PHAB,,Not Assessed,-1.059121453,Fair,-0.353640838,Fair,0.280304545,Low
9/2/2015,14339,FW08KY013,1,2008,11-Sep-08,TPL,PHAB,,Not Assessed,-1.132907664,Fair,-1.037071311,Poor,0.477277273,Medium
9/2/2015,14340,FW08KY013,2,2008,24-Sep-08,TPL,PHAB,,Not Assessed,-1.293204657,Poor,-0.760359317,Poor,0.477277273,Medium
9/2/2015,14341,FW08KY029,1,2008,9-Sep-08,TPL,PHAB,,Not Assessed,-1.293204657,Fair,-0.869666232,Poor,0.030304545,Low
9/2/2015,14342,FW08KY032,1,2008,12-Sep-08,TPL,PHAB,,Not Assessed,-0.711994806,Good,-0.328742984,Fair,0.492436364,Medium
9/2/2015,14343,FW08NE001,1,2009,29-Jun-09,SPL,PHAB,-0.081124276,Good,-0.198783445,Good,-1.082351291,Poor,1.5,High
9/2/2015,14344,FW08NE003,1,2009,11-Jun-09,SPL,PHAB,-0.126965724,Good,-2,Poor,-1.094449417,Poor,1.886363636,High
9/2/2015,14345,FW08NE005,1,2009,27-May-09,TPL,PHAB,-2.612595087,Poor,-0.592686366,Good,-1.094449417,Poor,1,Medium
9/2/2015,14346,FW08NE006,1,2009,17-Jun-09,SPL,PHAB,-0.498424867,Good,-0.795880017,Good,-1.082351291,Poor,2.1667,High
9/2/2015,14347,FW08NE006,2,2009,1-Jul-09,SPL,PHAB,-0.729661353,Good,-1.256062854,Poor,-1.119706209,Poor,3.5304,High
9/2/2015,14348,FW08NE015,1,2009,3-Jun-09,SPL,PHAB,-1.737698733,Fair,-1.293204657,Poor,-0.932489557,Poor,0.742431818,Medium
9/2/2015,14349,FW08NE016,1,2009,26-May-09,TPL,PHAB,-3.627821376,Poor,-1.333822512,Poor,-0.808396576,Poor,0.825786364,Medium
9/2/2015,14350,FW08NE019,1,2009,9-Jul-09,NPL,PHAB,-1.324727374,Fair,-0.848268086,Good,-0.342639882,Fair,0.242436364,Low
9/2/2015,14351,FW08NE022,1,2009,29-Jul-09,SPL,PHAB,-0.189224125,Good,-1.016086822,Fair,-0.02813402,Good,0.212131818,Low
9/2/2015,14352,FW08NE028,1,2009,28-May-09,SPL,PHAB,-3.23282226,Poor,-1.293204657,Poor,-0.915911421,Poor,1.098495455,Medium
9/2/2015,14353,FW08NE031,1,2009,9-Jun-09,SPL,PHAB,-2.020597881,Fair,-0.23793557,Good,0.022034505,Good,2.006118182,High
9/2/2015,14354,FW08NE025,1,2009,1-Jun-09,SPL,PHAB,-2.359877604,Poor,-1.059121453,Fair,-0.98163999,Poor,0.39395,Medium
9/2/2015,14355,FW08NE032,1,2009,23-Jun-09,TPL,PHAB,-0.924809136,Good,-2,Poor,-1.317897922,Poor,0.765186364,Medium
9/2/2015,14356,FW08NE035,1,2009,6-Jul-09,TPL,PHAB,-1.479768863,Fair,-0.727525465,Good,-0.648256385,Poor,1.325777273,Medium
9/2/2015,14357,FW08NE036,1,2009,22-Jun-09,TPL,PHAB,-1.953225846,Fair,-1.132907664,Fair,-0.401906196,Fair,0.835500866,Medium
9/2/2015,14358,FW08NE036,2,2009,27-Jul-09,TPL,PHAB,-1.827508697,Fair,-0.862415739,Fair,-0.650457577,Poor,1.583354545,High
9/2/2015,14359,FW08NE041,1,2009,16-Jun-09,SPL,PHAB,-1.587509292,Fair,-1.428608832,Poor,-0.624752178,Fair,0.545459091,Medium
9/2/2015,14360,FW08NE043,1,2009,10-Jun-09,SPL,PHAB,-0.821497026,Good,-1.22184875,Poor,-0.684888793,Fair,0.045454545,Low
9/2/2015,14361,FW08NE044,1,2009,21-Jul-09,SPL,PHAB,-0.671550198,Good,-0.92412139,Fair,-1.67032483,Poor,1.5,High
9/2/2015,14362,FW08NE046,1,2009,8-Jun-09,SPL,PHAB,-0.793553906,Good,-2,Poor,-0.919997003,Poor,1.681827273,High
9/2/2015,14363,FW08NE047,1,2009,15-Jun-09,SPL,PHAB,-1.872914927,Fair,-0.37769176,Good,-0.399423087,Good,1.5,High
9/2/2015,14364,FW08NE048,1,2009,20-Jul-09,SPL,PHAB,-3.885548274,Poor,-0.053056729,Good,-1.442055548,Poor,1.5,High
9/2/2015,14365,FW08NE050,1,2009,30-Jul-09,SPL,PHAB,-0.479463972,Good,-1.070581074,Fair,-0.344817893,Good,0,Low
9/2/2015,14366,FW08NE052,1,2009,1-Oct-09,SPL,PHAB,-1.520585483,Fair,-1.837272689,Poor,-0.126388803,Good,0.484872727,Medium
9/2/2015,14367,FW08NE057,1,2009,22-Jul-09,SPL,PHAB,0.819857783,Good,-0.976934698,Fair,-0.967674334,Poor,0.6667,Medium
9/2/2015,14368,FW08NE060,1,2009,17-Aug-09,TPL,PHAB,-1.613531788,Fair,-1.037071311,Fair,-0.497634963,Fair,0.68185,Medium
9/2/2015,14369,FW08NE066,1,2009,28-Jul-09,SPL,PHAB,-1.725792128,Fair,-0.976934698,Fair,-0.364927712,Good,0.6667,Medium
9/2/2015,14370,FW08NE067,1,2009,8-Jul-09,NPL,PHAB,-1.272887592,Fair,-1.082351291,Fair,-0.766081332,Poor,1.860764069,High
9/2/2015,14371,FW08NE070,1,2009,24-Jun-09,TPL,PHAB,2.032856355,Good,-1.047956452,Fair,-0.34155496,Fair,0.060609091,Low
9/2/2015,14372,FW08NE081,1,2009,11-Aug-09,SPL,PHAB,3.432084786,Good,-0.34155496,Good,-2,Poor,2.5,High
9/2/2015,14373,FW08NE092,1,2009,29-Sep-09,SPL,PHAB,-0.633268927,Good,-0.722286625,Good,-0.754711716,Fair,0.734881818,Medium
9/2/2015,14374,FW08NE102,1,2009,30-Sep-09,SPL,PHAB,-3.247781249,Poor,-0.178963129,Good,-1.837272689,Poor,1.636363636,High
9/2/2015,14375,FW08NE114,1,2009,20-Aug-09,SPL,PHAB,-4.300564202,Poor,-0.035140634,Good,-1.047956452,Poor,2.166695455,High
9/2/2015,14376,FW08NE166,1,2009,10-Aug-09,SPL,PHAB,-0.829160347,Good,-0.066650781,Good,-1.626419331,Poor,1.5,High
9/2/2015,14377,FW08NE189,1,2009,12-Aug-09,SPL,PHAB,-0.311145776,Good,-1.378634852,Poor,-0.677780705,Fair,1.5,High
9/2/2015,14378,FW08OR014,1,2009,3-Aug-09,WMT,PHAB,0.306986664,Good,-0.821284597,Good,-0.513440727,Poor,1.575781818,High
9/2/2015,14379,FW08ROR9001,1,2009,14-Aug-09,WMT,PHAB,0.575812496,Good,-0.711994806,Good,0.212005904,Good,0.681840909,Medium
9/2/2015,14380,FW08ROR9003,1,2009,29-Jul-09,WMT,PHAB,-0.200755739,Fair,-0.585026652,Good,-0.038794704,Good,2.219759091,High
9/2/2015,14381,FW08ROR9004,1,2009,30-Jul-09,XER,PHAB,0.1739306,Good,-0.521564691,Good,-0.296317894,Fair,1.674277273,High
9/2/2015,14382,FW08ROR9007,1,2009,4-Aug-09,WMT,PHAB,0.179861529,Good,-0.637414722,Good,-0.32979633,Fair,1.795454545,High
9/2/2015,14383,FW08OK003,1,2009,26-May-09,SPL,PHAB,-2.062243313,Fair,-0.187998707,Good,-0.214670165,Good,1.696972727,High
9/2/2015,14384,FW08OK005,1,2009,15-Jun-09,SPL,PHAB,-3.648169772,Poor,-0.958607315,Fair,-0.618556717,Fair,0.060609091,Low
9/2/2015,14385,FW08OK013,1,2009,16-Jun-09,SPL,PHAB,-2.309225747,Fair,-2,Poor,-0.600483603,Fair,0.697,Medium
9/2/2015,14386,FW08OK030,1,2009,6-Jul-09,TPL,PHAB,-2.381291135,Poor,-0.472018776,Good,-0.400662867,Fair,0.492440909,Medium
9/2/2015,14387,FW08OK051,1,2009,27-Jul-09,SPL,PHAB,-0.847024995,Good,-1.293204657,Poor,-0.483885483,Good,0.477272727,Medium
9/2/2015,14388,FW08OK053,1,2009,19-May-09,SPL,PHAB,-1.328914444,Fair,-1.016086822,Fair,-0.687284247,Fair,1.5,High
9/2/2015,14389,FW08OK055,1,2009,10-Aug-09,SPL,PHAB,-0.629111615,Good,-0.692115158,Good,-0.485391882,Good,0.6667,Medium
9/2/2015,14390,FW08OK064,1,2009,22-Jul-09,SPL,PHAB,-0.923568538,Good,-1.626419331,Poor,-0.267058235,Good,0.121218182,Low
9/2/2015,14391,FW08OK094,1,2009,7-Jul-09,TPL,PHAB,0.965358339,Good,-0.45480538,Good,-0.390842336,Fair,0.553054545,Medium
9/2/2015,14392,FW08OK099,1,2009,11-Aug-09,SPL,PHAB,-0.897614708,Good,-0.92412139,Fair,-0.26432853,Good,0.33335,Medium
9/2/2015,14415,FW08OK014,1,2008,18-Aug-08,SPL,PHAB,-1.139770706,Fair,-1.333822512,Fair,-0.405657684,Good,0.704545455,Medium
9/2/2015,14416,FW08OK018,1,2009,22-Sep-09,SPL,PHAB,-2.729013568,Poor,-0.262518213,Good,0.383448132,Good,0.416668182,Medium
9/2/2015,14417,FW08OK025,1,2009,21-Sep-09,SPL,PHAB,,Not Assessed,-1.037071311,Fair,0.093660418,Good,0.090909091,Low
9/2/2015,14418,FW08OK062,1,2009,30-Sep-09,TPL,PHAB,,Not Assessed,-0.205068569,Good,0.280257518,Good,0.030304545,Low
9/2/2015,14419,FW08OK003,2,2009,20-Jul-09,SPL,PHAB,-2.452656998,Poor,-0.732828272,Good,-0.328742984,Good,1.590913636,High
9/2/2015,14420,FW08OK005,2,2009,28-Jul-09,SPL,PHAB,-0.769414623,Good,-1.037071311,Poor,-0.396954096,Good,0,Low
9/2/2015,14421,FW08OK006,1,2009,21-Jul-09,SPL,PHAB,1.748602031,Good,-0.795880017,Fair,-0.287618181,Good,0.1894,Low
9/2/2015,14422,FW08OK009,1,2009,9-Jun-09,SPL,PHAB,-1.728458035,Fair,-0.384815394,Good,-0.347006883,Good,1.5,High
9/2/2015,14423,FW08OK017,1,2009,22-Jun-09,SPL,PHAB,-0.728124434,Good,-1.132907664,Poor,-0.457627316,Good,1.5,High
9/2/2015,14424,FW08OK022,1,2009,8-Jul-09,SPL,PHAB,-1.337237974,Fair,-1.428608832,Poor,0.083600335,Good,0.106063636,Low
9/2/2015,14425,FW08OK024,1,2009,8-Jun-09,SPL,PHAB,-1.56157426,Fair,-0.907853776,Fair,-0.24742778,Good,0.863659091,Medium
9/2/2015,14426,FW08OK026,1,2009,2-Sep-09,SAP,PHAB,1.130628101,Good,-0.577499695,Good,0.14886896,Good,0.530309091,Medium
9/2/2015,14427,FW08OK027,1,2009,17-Aug-09,SPL,PHAB,-0.801198769,Good,-1.22184875,Poor,-0.242224509,Good,0.666672727,Medium
9/2/2015,14428,FW08OK028,1,2009,16-Jun-09,SPL,PHAB,-1.950413017,Fair,-0.663904301,Good,-0.30819542,Good,0.962131818,Medium
9/2/2015,14429,FW08OK031,1,2009,18-May-09,SPL,PHAB,-2.233511051,Fair,-1.106894235,Poor,-0.336170629,Good,1.878804545,High
9/2/2015,14430,FW08OK032,1,2009,20-Jul-09,SPL,PHAB,-1.118088829,Good,-1.106894235,Poor,0.22542677,Good,0.121218182,Low
9/2/2015,14431,FW08OK034,1,2009,1-Sep-09,CPL,PHAB,-1.564513872,Fair,-0.637414722,Fair,-0.004564252,Good,0.272727273,Low
9/2/2015,14432,FW08OK036,1,2009,23-Jun-09,SPL,PHAB,-0.703023055,Good,-0.877039828,Fair,-0.048066696,Good,0,Low
9/2/2015,14433,FW08OK038,1,2009,10-Aug-09,SPL,PHAB,-2.333278988,Poor,-0.892173573,Fair,0.315779573,Good,0,Low
9/2/2015,14434,FW08OK039,1,2009,13-Jul-09,SPL,PHAB,-0.618667592,Good,-1.22184875,Poor,-0.302216053,Good,0,Low
9/2/2015,14435,FW08OK040,1,2009,23-Jun-09,SPL,PHAB,-0.694027918,Good,-0.534887652,Good,-0.892173573,Poor,0,Low
9/2/2015,14436,FW08OK043,1,2009,26-Aug-09,SPL,PHAB,,Not Assessed,-0.976934698,Fair,0.242417184,Good,0.030304545,Low
9/2/2015,14437,FW08OK047,1,2009,24-Aug-09,SPL,PHAB,-1.730869091,Fair,-0.802093205,Fair,-0.009580414,Good,0,Low
9/2/2015,14438,FW08OK050,1,2009,9-Sep-09,CPL,PHAB,-2.163562078,Poor,-0.892173573,Poor,-0.486903525,Poor,0.5,Medium
9/2/2015,14439,FW08OK052,1,2009,9-Jun-09,SPL,PHAB,-1.759213555,Fair,-1.016086822,Fair,-0.59852113,Fair,0.401531818,Medium
9/2/2015,14440,FW08OK056,1,2009,15-Jun-09,SPL,PHAB,-2.367633735,Poor,-1.106894235,Poor,-0.44096436,Good,0.068181818,Low
9/2/2015,14441,FW08OK057,1,2009,5-Aug-09,SPL,PHAB,-0.462081251,Good,-1.293204657,Poor,-0.209842833,Good,0.045454545,Low
9/2/2015,14442,FW08OK058,1,2009,11-Aug-09,SAP,PHAB,-1.721391694,Poor,-0.432866652,Good,0.279739514,Good,0.151522727,Low
9/2/2015,14443,FW08OK059,1,2009,14-Jul-09,SPL,PHAB,-0.700567052,Good,-0.802093205,Fair,0.049746469,Good,0.340909091,Medium
9/2/2015,14444,FW08OK074,1,2009,29-Jun-09,SAP,PHAB,1.172514226,Good,-0.668480681,Good,0.139306516,Good,0.33335,Medium
9/2/2015,14445,FW08RNM9061,1,2009,28-May-09,XER,PHAB,-0.370099347,Fair,-0.600483603,Good,-0.361510743,Fair,0,Low
9/2/2015,14446,FW08RNM9067,1,2009,7-Jun-09,XER,PHAB,-0.130289012,Fair,-0.808396576,Good,-0.107652386,Good,1.752555844,High
9/2/2015,14447,FW08RNM9075,1,2009,18-May-09,XER,PHAB,-1.480400497,Poor,-1.428608832,Poor,-0.315277015,Fair,0.992445455,Medium
9/2/2015,14448,FW08RNM9076,1,2009,9-Jun-09,SPL,PHAB,-1.670917626,Fair,-1.016086822,Poor,-0.869666232,Poor,1.742454545,High
9/2/2015,14458,FW08MS042,1,2009,30-Sep-09,CPL,PHAB,,Not Assessed,-0.33939321,Good,0.126588878,Good,0,Low
9/2/2015,14489,FW08OK048,1,2009,15-Jul-09,SPL,PHAB,-1.211101724,Fair,-1.293204657,Poor,-0.27256966,Good,0,Low
9/2/2015,14499,FW08NM005,1,2009,13-May-09,SPL,PHAB,-0.652467363,Good,-0.83456681,Fair,-0.873337383,Poor,1.212140909,Medium
9/2/2015,14500,FW08NM008,1,2009,20-May-09,XER,PHAB,-1.82082896,Poor,-0.659375643,Good,0.039053409,Good,1.666709091,High
9/2/2015,14501,FW08NM008,2,2009,31-May-09,XER,PHAB,-1.523777539,Poor,-1.082351291,Good,-0.046965543,Good,0.522736364,Medium
9/2/2015,14502,FW08NM010,1,2009,21-May-09,WMT,PHAB,-0.516441243,Good,-1.132907664,Poor,-1.626419331,Poor,3.31065,High
9/2/2015,14504,FW08MN013,1,2009,11-Jun-09,UMW,PHAB,-1.257930504,Fair,-0.389630237,Good,-0.226978598,Good,0.742431818,Medium
9/2/2015,14505,FW08NM019,1,2009,28-May-09,WMT,PHAB,-0.601646089,Good,-0.877039828,Poor,-1.119706209,Poor,2.5455,High
9/2/2015,14506,FW08NM022,1,2009,16-May-09,XER,PHAB,-1.589562686,Poor,-0.808396576,Good,-0.125070361,Good,0.757595455,Medium
9/2/2015,14507,FW08NM022,2,2009,4-Jun-09,XER,PHAB,0.018672925,Fair,-0.808396576,Good,-0.129037756,Good,0.181822727,Low
9/2/2015,14508,FW08NM023,1,2009,20-May-09,SPL,PHAB,-1.99305539,Fair,-0.976934698,Poor,-1.016086822,Poor,1.5,High
9/2/2015,14509,FW08NM024,1,2009,21-May-09,XER,PHAB,-1.386031221,Poor,-0.697000411,Good,0.012549644,Good,2.583418182,High
9/2/2015,14510,FW08NM026,1,2009,24-May-09,XER,PHAB,-1.231442093,Poor,-0.697000411,Good,-0.521564691,Poor,2.469768182,High
9/2/2015,14511,FW08NM027,1,2009,18-May-09,XER,PHAB,-1.154436704,Fair,-1.016086822,Poor,-0.869666232,Poor,2.1667,High
9/2/2015,14512,FW08NM031,1,2009,29-May-09,WMT,PHAB,-1.225253625,Fair,-0.941022138,Poor,-0.659375643,Poor,1.5,High
9/2/2015,14513,FW08NM034,1,2009,22-May-09,XER,PHAB,-1.49161681,Poor,-0.56644835,Good,0.068691738,Good,1.378831818,Medium
9/2/2015,14514,FW08NM035,1,2009,24-May-09,WMT,PHAB,-0.703049569,Good,-0.738196627,Fair,-0.553900793,Poor,0.121213636,Low
9/2/2015,14515,FW08NM038,1,2009,13-May-09,XER,PHAB,-1.895305243,Poor,-0.659375643,Good,-0.191819729,Good,2.500045455,High
9/2/2015,14516,FW08NM039,1,2009,19-May-09,SPL,PHAB,-0.965524343,Good,-0.848268086,Fair,-0.624752178,Fair,1.015195455,Medium
9/2/2015,14517,FW08NM042,1,2009,25-May-09,XER,PHAB,1.266517814,Good,-0.848268086,Good,-0.399423087,Fair,3.222830455,High
9/2/2015,14518,FW08NM043,1,2009,27-May-09,WMT,PHAB,-0.606786027,Good,-1.160579093,Poor,-0.98163999,Poor,2.045472727,High
9/2/2015,14519,FW08NM045,1,2009,6-Jun-09,WMT,PHAB,0.072055712,Fair,-0.783714109,Good,-0.306193137,Fair,0.261914286,Low
9/2/2015,14520,FW08NM047,1,2009,2-Jun-09,XER,PHAB,-0.481115695,Fair,-0.92412139,Good,-0.167926761,Good,2.333381818,High
9/2/2015,14521,FW08NM048,1,2009,30-May-09,WMT,PHAB,-0.345190707,Good,-0.406915415,Good,-0.088479218,Good,2.098518182,High
9/2/2015,14522,FW08NM105,1,2009,26-May-09,SPL,PHAB,-0.411421547,Good,-0.697000411,Fair,-0.054732897,Good,1.986008225,High
9/2/2015,14523,FW08RNM9006,1,2009,25-May-09,XER,PHAB,-1.530416441,Fair,-0.457627316,Good,-0.086667894,Good,0.901540909,Medium
9/2/2015,14524,FW08RNM9082,1,2009,16-May-09,SPL,PHAB,-0.703895178,Good,-0.608423395,Fair,-0.150134068,Good,2.022813636,High
9/2/2015,14525,FW08AL003,1,2009,13-Aug-09,CPL,PHAB,-2.477086305,Poor,-0.389872387,Good,0.032920809,Good,1.30002,Medium
9/2/2015,14526,FW08AL015,1,2009,15-Aug-09,CPL,PHAB,-0.822555523,Good,-0.641718964,Fair,0.020624914,Good,0.098486364,Low
9/2/2015,14527,FW08AL021,1,2009,12-Aug-09,CPL,PHAB,-1.622135155,Fair,-0.677780705,Fair,0.1976251,Good,0.560618182,Medium
9/2/2015,14529,FW08AL030,1,2009,11-Aug-09,CPL,PHAB,-1.722134386,Fair,-0.706938935,Fair,-0.038255409,Good,0.068181818,Low
9/2/2015,14530,FW08AL051,1,2009,16-Aug-09,CPL,PHAB,0.348725529,Good,-0.633152719,Fair,-0.011844653,Good,0,Low
9/2/2015,14531,FW08RAL9038,1,2009,14-Aug-09,CPL,PHAB,-1.591772999,Fair,-0.302216053,Good,0.09564477,Good,1.234859091,Medium
9/2/2015,14532,FW08RAL9059,1,2009,26-Jul-09,CPL,PHAB,-0.879670951,Good,-0.382427842,Good,0.098314028,Good,1.090936364,Medium
9/2/2015,14533,FW08WY001,1,2009,27-Jun-09,XER,PHAB,-1.355672687,Fair,-1.256062854,Poor,-0.389630237,Fair,1.712131818,High
9/2/2015,14534,FW08WY004,1,2009,15-Jun-09,NPL,PHAB,-2.129775515,Poor,-1.016086822,Fair,-1.026452336,Poor,1.5,High
9/2/2015,14535,FW08WY007,1,2009,30-Jun-09,NPL,PHAB,-1.730779196,Poor,-1.190134333,Poor,-0.749136614,Poor,1.363636364,Medium
9/2/2015,14536,FW08WY009,1,2009,21-May-09,XER,PHAB,-3.72240398,Poor,-0.207608311,Good,-0.240503847,Fair,1.234854545,Medium
9/2/2015,14537,FW08WY010,1,2009,22-Jul-09,WMT,PHAB,-0.297890366,Good,-0.534887652,Fair,-0.292429824,Fair,1.5,High
9/2/2015,14538,FW08WY012,1,2009,19-Jun-09,XER,PHAB,-0.77840508,Good,-0.596567486,Poor,-0.539991054,Poor,1.825772727,High
9/2/2015,14539,FW08WY012,2,2009,3-Jul-09,XER,PHAB,-0.142719517,Good,-0.275351825,Good,-0.122445424,Good,2.1667,High
